file_date,date,package,n_unique,n_total
2021-10-28,2021-10-28,A3,55,68
2021-10-28,2021-10-28,aaMI,1,1
2021-10-28,2021-10-28,aaSEA,30,37
2021-10-28,2021-10-28,AATtools,29,35
2021-10-28,2021-10-28,ABACUS,29,34
2021-10-28,2021-10-28,abbyyR,27,33
2021-10-28,2021-10-28,abc,54,64
2021-10-28,2021-10-28,abc.data,51,61
2021-10-28,2021-10-28,ABC.RAP,29,36
2021-10-28,2021-10-28,abcADM,26,32
2021-10-28,2021-10-28,ABCanalysis,34,41
2021-10-28,2021-10-28,abcdeFBA,26,32
2021-10-28,2021-10-28,ABCoptim,28,34
2021-10-28,2021-10-28,ABCp2,32,38
2021-10-28,2021-10-28,abcrf,33,44
2021-10-28,2021-10-28,abcrlda,27,33
2021-10-28,2021-10-28,abctools,28,34
2021-10-28,2021-10-28,abd,72,97
2021-10-28,2021-10-28,abdiv,37,43
2021-10-28,2021-10-28,abe,30,36
2021-10-28,2021-10-28,abemus,1,1
2021-10-28,2021-10-28,abess,29,35
2021-10-28,2021-10-28,abf2,28,34
2021-10-28,2021-10-28,abglasso,24,30
2021-10-28,2021-10-28,ABHgenotypeR,26,32
2021-10-28,2021-10-28,abind,9945,16816
2021-10-28,2021-10-28,abjutils,31,38
2021-10-28,2021-10-28,abmR,27,34
2021-10-28,2021-10-28,abn,32,42
2021-10-28,2021-10-28,abnormality,26,32
2021-10-28,2021-10-28,abodOutlier,26,32
2021-10-28,2021-10-28,ABPS,28,35
2021-10-28,2021-10-28,AbsFilterGSEA,3,3
2021-10-28,2021-10-28,abstr,24,30
2021-10-28,2021-10-28,abstractr,26,32
2021-10-28,2021-10-28,abtest,35,46
2021-10-28,2021-10-28,abundant,1,1
2021-10-28,2021-10-28,Ac3net,28,34
2021-10-28,2021-10-28,ACA,28,34
2021-10-28,2021-10-28,academictwitteR,32,41
2021-10-28,2021-10-28,acc,26,31
2021-10-28,2021-10-28,accelerometry,39,46
2021-10-28,2021-10-28,accelmissing,27,33
2021-10-28,2021-10-28,accept,26,32
2021-10-28,2021-10-28,AcceptanceSampling,37,45
2021-10-28,2021-10-28,ACCLMA,1,1
2021-10-28,2021-10-28,accrual,27,33
2021-10-28,2021-10-28,accrued,3,3
2021-10-28,2021-10-28,accSDA,30,35
2021-10-28,2021-10-28,accucor,26,31
2021-10-28,2021-10-28,accuracy,3,3
2021-10-28,2021-10-28,ACD,25,30
2021-10-28,2021-10-28,ACDm,30,35
2021-10-28,2021-10-28,ace2fastq,27,33
2021-10-28,2021-10-28,acebayes,29,35
2021-10-28,2021-10-28,aceEditor,24,30
2021-10-28,2021-10-28,acepack,242,337
2021-10-28,2021-10-28,ACEsearch,26,31
2021-10-28,2021-10-28,ACEt,26,31
2021-10-28,2021-10-28,acfMPeriod,28,33
2021-10-28,2021-10-28,aCGH.Spline,5,5
2021-10-28,2021-10-28,acid,25,83
2021-10-28,2021-10-28,acled.api,25,30
2021-10-28,2021-10-28,acm4r,1,1
2021-10-28,2021-10-28,ACMEeqtl,3,3
2021-10-28,2021-10-28,acmeR,27,32
