file_date,date,package,n_unique,n_total
2022-01-02,2022-01-02,A3,23,25
2022-01-02,2022-01-02,aaSEA,8,8
2022-01-02,2022-01-02,AATtools,8,9
2022-01-02,2022-01-02,aba,6,7
2022-01-02,2022-01-02,ABACUS,10,10
2022-01-02,2022-01-02,abbreviate,6,6
2022-01-02,2022-01-02,abbyyR,8,9
2022-01-02,2022-01-02,abc,22,71
2022-01-02,2022-01-02,abc.data,24,76
2022-01-02,2022-01-02,ABC.RAP,7,8
2022-01-02,2022-01-02,abcADM,8,8
2022-01-02,2022-01-02,ABCanalysis,10,11
2022-01-02,2022-01-02,abcdeFBA,8,8
2022-01-02,2022-01-02,ABCoptim,9,10
2022-01-02,2022-01-02,ABCp2,9,9
2022-01-02,2022-01-02,abcrf,10,10
2022-01-02,2022-01-02,abcrlda,7,7
2022-01-02,2022-01-02,abctools,9,10
2022-01-02,2022-01-02,abd,25,27
2022-01-02,2022-01-02,abdiv,12,13
2022-01-02,2022-01-02,abe,11,12
2022-01-02,2022-01-02,abemus,2,2
2022-01-02,2022-01-02,abess,12,13
2022-01-02,2022-01-02,abf2,12,14
2022-01-02,2022-01-02,abglasso,6,6
2022-01-02,2022-01-02,ABHgenotypeR,8,8
2022-01-02,2022-01-02,abind,3226,5157
2022-01-02,2022-01-02,abjutils,12,13
2022-01-02,2022-01-02,abmR,1,1
2022-01-02,2022-01-02,abn,1,1
2022-01-02,2022-01-02,abnormality,12,13
2022-01-02,2022-01-02,abodOutlier,9,9
2022-01-02,2022-01-02,ABPS,8,8
2022-01-02,2022-01-02,AbsFilterGSEA,2,2
2022-01-02,2022-01-02,abstr,7,7
2022-01-02,2022-01-02,abstractr,7,7
2022-01-02,2022-01-02,abtest,12,12
2022-01-02,2022-01-02,abundant,1,1
2022-01-02,2022-01-02,Ac3net,7,8
2022-01-02,2022-01-02,ACA,7,7
2022-01-02,2022-01-02,academictwitteR,20,33
2022-01-02,2022-01-02,acc,8,8
2022-01-02,2022-01-02,accelerometry,11,11
2022-01-02,2022-01-02,accelmissing,7,7
2022-01-02,2022-01-02,accept,8,8
2022-01-02,2022-01-02,AcceptanceSampling,9,9
2022-01-02,2022-01-02,ACCLMA,2,2
2022-01-02,2022-01-02,accrual,8,8
2022-01-02,2022-01-02,accSDA,11,12
2022-01-02,2022-01-02,accucor,6,6
2022-01-02,2022-01-02,ACD,9,9
2022-01-02,2022-01-02,ACDm,7,7
2022-01-02,2022-01-02,ace2fastq,5,5
2022-01-02,2022-01-02,acebayes,8,8
2022-01-02,2022-01-02,aceEditor,4,4
2022-01-02,2022-01-02,acepack,65,94
2022-01-02,2022-01-02,ACEsearch,4,4
2022-01-02,2022-01-02,ACEt,5,5
2022-01-02,2022-01-02,acfMPeriod,9,10
2022-01-02,2022-01-02,acid,11,71
2022-01-02,2022-01-02,acled.api,5,5
2022-01-02,2022-01-02,acmeR,7,8
2022-01-02,2022-01-02,ACNE,7,7
2022-01-02,2022-01-02,acnr,6,6
2022-01-02,2022-01-02,acopula,6,7
2022-01-02,2022-01-02,AcousticNDLCodeR,5,5
2022-01-02,2022-01-02,acp,7,7
2022-01-02,2022-01-02,aCRM,6,7
2022-01-02,2022-01-02,acroname,5,5
2022-01-02,2022-01-02,AcrossTic,6,6
2022-01-02,2022-01-02,acrt,6,6
2022-01-02,2022-01-02,acs,22,23
2022-01-02,2022-01-02,ACSNMineR,3,4
2022-01-02,2022-01-02,acss,14,15
