file_date,date,package,n_unique,n_total
2021-11-24,2021-11-24,A3,37,41
2021-11-24,2021-11-24,aaMI,2,2
2021-11-24,2021-11-24,aaSEA,18,18
2021-11-24,2021-11-24,AATtools,17,17
2021-11-24,2021-11-24,ABACUS,18,19
2021-11-24,2021-11-24,abbyyR,28,28
2021-11-24,2021-11-24,abc,45,97
2021-11-24,2021-11-24,abc.data,34,84
2021-11-24,2021-11-24,ABC.RAP,12,13
2021-11-24,2021-11-24,abcADM,13,13
2021-11-24,2021-11-24,ABCanalysis,27,27
2021-11-24,2021-11-24,abcdeFBA,17,17
2021-11-24,2021-11-24,ABCExtremes,1,1
2021-11-24,2021-11-24,ABCoptim,21,21
2021-11-24,2021-11-24,ABCp2,16,16
2021-11-24,2021-11-24,abcrf,26,40
2021-11-24,2021-11-24,abcrlda,14,14
2021-11-24,2021-11-24,abctools,22,22
2021-11-24,2021-11-24,abd,57,65
2021-11-24,2021-11-24,abdiv,15,15
2021-11-24,2021-11-24,abe,13,13
2021-11-24,2021-11-24,abemus,3,3
2021-11-24,2021-11-24,abess,18,18
2021-11-24,2021-11-24,abf2,15,15
2021-11-24,2021-11-24,abglasso,13,13
2021-11-24,2021-11-24,ABHgenotypeR,17,17
2021-11-24,2021-11-24,abind,9315,14880
2021-11-24,2021-11-24,aBioMarVsuit,1,1
2021-11-24,2021-11-24,abjutils,21,22
2021-11-24,2021-11-24,abmR,2,3
2021-11-24,2021-11-24,abn,21,22
2021-11-24,2021-11-24,abnormality,12,12
2021-11-24,2021-11-24,abodOutlier,12,12
2021-11-24,2021-11-24,ABPS,16,16
2021-11-24,2021-11-24,AbsFilterGSEA,8,8
2021-11-24,2021-11-24,AbSim,7,7
2021-11-24,2021-11-24,abstr,2,3
2021-11-24,2021-11-24,abstractr,13,13
2021-11-24,2021-11-24,abtest,31,33
2021-11-24,2021-11-24,abundant,4,4
2021-11-24,2021-11-24,Ac3net,12,12
2021-11-24,2021-11-24,ACA,16,16
2021-11-24,2021-11-24,academictwitteR,38,47
2021-11-24,2021-11-24,acc,26,26
2021-11-24,2021-11-24,accelerometry,28,31
2021-11-24,2021-11-24,accelmissing,15,15
2021-11-24,2021-11-24,accept,18,18
2021-11-24,2021-11-24,AcceptanceSampling,27,30
2021-11-24,2021-11-24,ACCLMA,1,1
2021-11-24,2021-11-24,accrual,19,19
2021-11-24,2021-11-24,accrued,9,9
2021-11-24,2021-11-24,accSDA,12,12
2021-11-24,2021-11-24,accucor,22,24
2021-11-24,2021-11-24,accuracy,27,27
2021-11-24,2021-11-24,ACD,15,15
2021-11-24,2021-11-24,ACDm,18,18
2021-11-24,2021-11-24,Ace,2,2
2021-11-24,2021-11-24,ace2fastq,13,13
2021-11-24,2021-11-24,acebayes,24,24
2021-11-24,2021-11-24,aceEditor,13,14
2021-11-24,2021-11-24,acepack,210,278
