file_date,date,package,n_unique,n_total
2021-11-20,2021-11-20,A3,21,26
2021-11-20,2021-11-20,aaSEA,8,9
2021-11-20,2021-11-20,AATtools,7,8
2021-11-20,2021-11-20,ABACUS,9,10
2021-11-20,2021-11-20,abbyyR,12,13
2021-11-20,2021-11-20,abc,24,75
2021-11-20,2021-11-20,abc.data,25,75
2021-11-20,2021-11-20,ABC.RAP,8,9
2021-11-20,2021-11-20,abcADM,6,7
2021-11-20,2021-11-20,ABCanalysis,10,11
2021-11-20,2021-11-20,abcdeFBA,7,8
2021-11-20,2021-11-20,ABCoptim,9,10
2021-11-20,2021-11-20,ABCp2,12,14
2021-11-20,2021-11-20,abcrf,10,17
2021-11-20,2021-11-20,abcrlda,9,10
2021-11-20,2021-11-20,abctools,7,8
2021-11-20,2021-11-20,abd,36,43
2021-11-20,2021-11-20,abdiv,6,7
2021-11-20,2021-11-20,abe,10,11
2021-11-20,2021-11-20,abess,13,14
2021-11-20,2021-11-20,abf2,10,12
2021-11-20,2021-11-20,abglasso,6,6
2021-11-20,2021-11-20,ABHgenotypeR,8,11
2021-11-20,2021-11-20,abind,4874,8163
2021-11-20,2021-11-20,abjutils,11,12
2021-11-20,2021-11-20,abmR,1,1
2021-11-20,2021-11-20,abn,4,4
2021-11-20,2021-11-20,abnormality,9,10
2021-11-20,2021-11-20,abodOutlier,7,9
2021-11-20,2021-11-20,ABPS,8,9
2021-11-20,2021-11-20,abstr,1,1
2021-11-20,2021-11-20,abstractr,10,11
2021-11-20,2021-11-20,abtest,8,10
2021-11-20,2021-11-20,abundant,4,4
2021-11-20,2021-11-20,Ac3net,7,8
2021-11-20,2021-11-20,ACA,7,10
2021-11-20,2021-11-20,academictwitteR,28,30
2021-11-20,2021-11-20,acc,10,14
2021-11-20,2021-11-20,accelerometry,9,10
2021-11-20,2021-11-20,accelmissing,8,9
2021-11-20,2021-11-20,accept,7,7
2021-11-20,2021-11-20,AcceptanceSampling,15,15
2021-11-20,2021-11-20,ACCLMA,6,6
2021-11-20,2021-11-20,accrual,7,8
