file_date,date,package,n_unique,n_total
2021-11-23,2021-11-23,A3,41,66
2021-11-23,2021-11-23,aaSEA,19,28
2021-11-23,2021-11-23,AATtools,12,16
2021-11-23,2021-11-23,ABACUS,16,24
2021-11-23,2021-11-23,abbyyR,17,27
2021-11-23,2021-11-23,abc,30,94
2021-11-23,2021-11-23,abc.data,27,94
2021-11-23,2021-11-23,ABC.RAP,15,25
2021-11-23,2021-11-23,abcADM,13,20
2021-11-23,2021-11-23,ABCanalysis,38,65
2021-11-23,2021-11-23,abcdeFBA,15,27
2021-11-23,2021-11-23,ABCExtremes,1,1
2021-11-23,2021-11-23,ABCoptim,48,75
2021-11-23,2021-11-23,ABCp2,15,27
2021-11-23,2021-11-23,abcrf,21,34
2021-11-23,2021-11-23,abcrlda,16,31
2021-11-23,2021-11-23,abctools,13,23
2021-11-23,2021-11-23,abd,65,92
2021-11-23,2021-11-23,abdiv,14,27
2021-11-23,2021-11-23,abe,14,49
2021-11-23,2021-11-23,abemus,1,1
2021-11-23,2021-11-23,abess,18,30
2021-11-23,2021-11-23,abf2,14,31
2021-11-23,2021-11-23,abglasso,15,30
2021-11-23,2021-11-23,ABHgenotypeR,14,25
2021-11-23,2021-11-23,abind,9805,16187
2021-11-23,2021-11-23,abjutils,19,30
2021-11-23,2021-11-23,abmR,2,7
2021-11-23,2021-11-23,abn,5,11
2021-11-23,2021-11-23,abnormality,13,21
2021-11-23,2021-11-23,abodOutlier,17,28
2021-11-23,2021-11-23,ABPS,14,24
2021-11-23,2021-11-23,AbsFilterGSEA,2,7
2021-11-23,2021-11-23,AbSim,2,6
2021-11-23,2021-11-23,abstr,4,9
2021-11-23,2021-11-23,abstractr,11,19
2021-11-23,2021-11-23,abtest,39,58
2021-11-23,2021-11-23,abundant,1,6
2021-11-23,2021-11-23,Ac3net,15,23
2021-11-23,2021-11-23,ACA,16,31
2021-11-23,2021-11-23,academictwitteR,53,102
2021-11-23,2021-11-23,acc,17,29
2021-11-23,2021-11-23,accelerometry,24,38
2021-11-23,2021-11-23,accelmissing,17,28
2021-11-23,2021-11-23,accept,13,25
2021-11-23,2021-11-23,AcceptanceSampling,27,55
2021-11-23,2021-11-23,ACCLMA,1,6
2021-11-23,2021-11-23,accrual,12,23
2021-11-23,2021-11-23,accrued,7,12
2021-11-23,2021-11-23,accSDA,13,24
2021-11-23,2021-11-23,accucor,12,37
2021-11-23,2021-11-23,ACD,18,34
2021-11-23,2021-11-23,ACDm,18,29
2021-11-23,2021-11-23,ace2fastq,14,23
2021-11-23,2021-11-23,acebayes,12,23
2021-11-23,2021-11-23,aceEditor,13,21
2021-11-23,2021-11-23,acepack,220,281
