file_date,date,package,n_unique,n_total
2021-11-06,2021-11-06,A3,41,68
2021-11-06,2021-11-06,aaSEA,22,37
2021-11-06,2021-11-06,AATtools,23,39
2021-11-06,2021-11-06,ABACUS,24,40
2021-11-06,2021-11-06,abbyyR,27,42
2021-11-06,2021-11-06,abc,38,105
2021-11-06,2021-11-06,abc.data,40,104
2021-11-06,2021-11-06,ABC.RAP,25,40
2021-11-06,2021-11-06,abcADM,22,36
2021-11-06,2021-11-06,ABCanalysis,27,43
2021-11-06,2021-11-06,abcdeFBA,26,40
2021-11-06,2021-11-06,ABCoptim,23,38
2021-11-06,2021-11-06,ABCp2,25,41
2021-11-06,2021-11-06,abcrf,27,46
2021-11-06,2021-11-06,abcrlda,24,38
2021-11-06,2021-11-06,abctools,26,40
2021-11-06,2021-11-06,abd,58,83
2021-11-06,2021-11-06,abdiv,64,86
2021-11-06,2021-11-06,abe,27,41
2021-11-06,2021-11-06,abess,25,39
2021-11-06,2021-11-06,abf2,24,38
2021-11-06,2021-11-06,abglasso,23,37
2021-11-06,2021-11-06,ABHgenotypeR,25,40
2021-11-06,2021-11-06,abind,4761,7977
2021-11-06,2021-11-06,abjutils,29,45
2021-11-06,2021-11-06,abn,17,30
2021-11-06,2021-11-06,abnormality,23,36
2021-11-06,2021-11-06,abodOutlier,28,42
2021-11-06,2021-11-06,ABPS,24,38
2021-11-06,2021-11-06,AbsFilterGSEA,1,1
2021-11-06,2021-11-06,AbSim,1,1
2021-11-06,2021-11-06,abstr,16,29
2021-11-06,2021-11-06,abstractr,26,39
2021-11-06,2021-11-06,abtest,34,47
2021-11-06,2021-11-06,Ac3net,21,35
2021-11-06,2021-11-06,ACA,24,37
2021-11-06,2021-11-06,academictwitteR,30,44
2021-11-06,2021-11-06,acc,25,37
2021-11-06,2021-11-06,accelerometry,29,41
2021-11-06,2021-11-06,accelmissing,26,38
2021-11-06,2021-11-06,accept,22,34
2021-11-06,2021-11-06,AcceptanceSampling,27,40
2021-11-06,2021-11-06,ACCLMA,2,2
2021-11-06,2021-11-06,accrual,23,35
2021-11-06,2021-11-06,accSDA,22,34
2021-11-06,2021-11-06,accucor,21,33
2021-11-06,2021-11-06,ACD,23,36
2021-11-06,2021-11-06,ACDm,30,43
2021-11-06,2021-11-06,ace2fastq,23,35
2021-11-06,2021-11-06,acebayes,29,43
2021-11-06,2021-11-06,aceEditor,26,38
2021-11-06,2021-11-06,acepack,108,168
2021-11-06,2021-11-06,ACEsearch,24,37
2021-11-06,2021-11-06,ACEt,23,36
2021-11-06,2021-11-06,acfMPeriod,22,34
2021-11-06,2021-11-06,acid,23,94
2021-11-06,2021-11-06,acled.api,21,33
2021-11-06,2021-11-06,ACMEeqtl,2,2
2021-11-06,2021-11-06,acmeR,25,37
2021-11-06,2021-11-06,ACNE,24,37
2021-11-06,2021-11-06,acnr,24,36
2021-11-06,2021-11-06,acopula,25,37
2021-11-06,2021-11-06,AcousticNDLCodeR,20,33
2021-11-06,2021-11-06,acp,23,36
2021-11-06,2021-11-06,aCRM,25,37
2021-11-06,2021-11-06,acroname,23,35
