file_date,date,package,n_unique,n_total
2022-02-13,2022-02-13,A3,19,21
2022-02-13,2022-02-13,aaSEA,3,3
2022-02-13,2022-02-13,ABACUS,2,2
2022-02-13,2022-02-13,abbreviate,1,1
2022-02-13,2022-02-13,abbyyR,2,2
2022-02-13,2022-02-13,abc,15,71
2022-02-13,2022-02-13,abc.data,14,63
2022-02-13,2022-02-13,ABC.RAP,2,2
2022-02-13,2022-02-13,abcADM,1,1
2022-02-13,2022-02-13,abcdeFBA,1,1
2022-02-13,2022-02-13,ABCoptim,2,2
2022-02-13,2022-02-13,ABCp2,3,3
2022-02-13,2022-02-13,abcrf,2,4
2022-02-13,2022-02-13,abctools,1,1
2022-02-13,2022-02-13,abd,29,37
2022-02-13,2022-02-13,abess,3,3
2022-02-13,2022-02-13,abglasso,1,1
2022-02-13,2022-02-13,ABHgenotypeR,3,3
2022-02-13,2022-02-13,abind,3608,5488
2022-02-13,2022-02-13,abjutils,6,11
2022-02-13,2022-02-13,abmR,1,1
2022-02-13,2022-02-13,abn,5,5
2022-02-13,2022-02-13,abodOutlier,2,2
2022-02-13,2022-02-13,ABPS,1,1
2022-02-13,2022-02-13,abstr,2,2
2022-02-13,2022-02-13,abtest,2,5
2022-02-13,2022-02-13,abundant,1,1
2022-02-13,2022-02-13,academictwitteR,22,32
2022-02-13,2022-02-13,acc,2,2
2022-02-13,2022-02-13,acca,1,4
2022-02-13,2022-02-13,accelerometry,8,8
2022-02-13,2022-02-13,accelmissing,2,2
2022-02-13,2022-02-13,accept,2,2
2022-02-13,2022-02-13,AcceptanceSampling,8,9
2022-02-13,2022-02-13,accrual,2,2
2022-02-13,2022-02-13,accrued,2,2
2022-02-13,2022-02-13,accSDA,2,2
2022-02-13,2022-02-13,accucor,4,4
2022-02-13,2022-02-13,ACDC,3,3
2022-02-13,2022-02-13,ACDm,9,9
2022-02-13,2022-02-13,ace2fastq,3,3
2022-02-13,2022-02-13,acebayes,1,1
2022-02-13,2022-02-13,acepack,67,97
2022-02-13,2022-02-13,ACEsearch,1,1
2022-02-13,2022-02-13,ACEt,1,1
2022-02-13,2022-02-13,acid,2,65
2022-02-13,2022-02-13,acm4r,1,1
2022-02-13,2022-02-13,ACMEeqtl,2,2
2022-02-13,2022-02-13,acmeR,4,4
2022-02-13,2022-02-13,acnr,2,2
2022-02-13,2022-02-13,AcousticNDLCodeR,4,4
2022-02-13,2022-02-13,acp,3,3
2022-02-13,2022-02-13,acroname,1,1
2022-02-13,2022-02-13,acrt,2,2
2022-02-13,2022-02-13,acs,55,61
2022-02-13,2022-02-13,acss,4,6
2022-02-13,2022-02-13,acss.data,7,8
2022-02-13,2022-02-13,ACSWR,3,3
2022-02-13,2022-02-13,act,2,2
2022-02-13,2022-02-13,Actigraphy,1,1
2022-02-13,2022-02-13,ActiveDriver,1,1
2022-02-13,2022-02-13,ActiveDriverWGS,2,2
2022-02-13,2022-02-13,activegp,1,1
2022-02-13,2022-02-13,ActivePathways,2,2
2022-02-13,2022-02-13,activity,2,2
2022-02-13,2022-02-13,activityCounts,15,15
2022-02-13,2022-02-13,activityGCMM,1,1
2022-02-13,2022-02-13,activpalProcessing,1,1
2022-02-13,2022-02-13,actuar,80,112
2022-02-13,2022-02-13,actuaryr,4,4
2022-02-13,2022-02-13,ada,224,274
2022-02-13,2022-02-13,adabag,99,144
2022-02-13,2022-02-13,adagio,12,14
2022-02-13,2022-02-13,adamethods,3,3
2022-02-13,2022-02-13,adapr,1,1
2022-02-13,2022-02-13,AdapSamp,2,2
2022-02-13,2022-02-13,adaptalint,2,2
2022-02-13,2022-02-13,AdaptFit,2,2
2022-02-13,2022-02-13,AdaptFitOS,1,1
2022-02-13,2022-02-13,AdaptGauss,1,1
2022-02-13,2022-02-13,adaptMCMC,4,5
2022-02-13,2022-02-13,adaptMT,1,1
2022-02-13,2022-02-13,ADAPTS,2,2
2022-02-13,2022-02-13,adaptsmoFMRI,1,1
2022-02-13,2022-02-13,adaptTest,1,1
2022-02-13,2022-02-13,AdaSampling,2,2
2022-02-13,2022-02-13,add2ggplot,1,1
2022-02-13,2022-02-13,addhazard,1,1
2022-02-13,2022-02-13,addinslist,7,7
2022-02-13,2022-02-13,additive,2,2
2022-02-13,2022-02-13,additiveDEA,1,2
2022-02-13,2022-02-13,additivityTests,35,42
2022-02-13,2022-02-13,ade4,416,860
2022-02-13,2022-02-13,ade4TkGUI,24,25
2022-02-13,2022-02-13,adea,2,2
2022-02-13,2022-02-13,adegenet,77,110
2022-02-13,2022-02-13,adegraphics,43,51
2022-02-13,2022-02-13,adehabitatHR,36,44
2022-02-13,2022-02-13,adehabitatHS,4,4
2022-02-13,2022-02-13,adehabitatLT,62,74
2022-02-13,2022-02-13,adehabitatMA,61,74
2022-02-13,2022-02-13,adephylo,43,51
2022-02-13,2022-02-13,adept,1,1
2022-02-13,2022-02-13,adeptdata,2,2
2022-02-13,2022-02-13,AdequacyModel,5,6
2022-02-13,2022-02-13,adespatial,35,45
2022-02-13,2022-02-13,adfExplorer,3,4
2022-02-13,2022-02-13,ADGofTest,63,81
2022-02-13,2022-02-13,AdhereR,5,5
2022-02-13,2022-02-13,adhoc,2,2
2022-02-13,2022-02-13,adiv,4,5
2022-02-13,2022-02-13,adlift,12,12
2022-02-13,2022-02-13,admisc,387,559
2022-02-13,2022-02-13,AdMit,12,12
2022-02-13,2022-02-13,admixr,3,3
2022-02-13,2022-02-13,admixturegraph,1,1
2022-02-13,2022-02-13,ADMM,3,3
2022-02-13,2022-02-13,ADMUR,1,1
2022-02-13,2022-02-13,adobeanalyticsr,1,1
2022-02-13,2022-02-13,adoption,1,1
2022-02-13,2022-02-13,adoptr,1,1
2022-02-13,2022-02-13,ADP,1,1
2022-02-13,2022-02-13,adpss,1,1
2022-02-13,2022-02-13,ads,1,1
2022-02-13,2022-02-13,advclust,2,2
2022-02-13,2022-02-13,adventr,1,1
2022-02-13,2022-02-13,ADVICE,1,1
2022-02-13,2022-02-13,adwave,2,2
2022-02-13,2022-02-13,adwordsR,11,11
2022-02-13,2022-02-13,AEDForecasting,2,2
2022-02-13,2022-02-13,AEenrich,1,1
2022-02-13,2022-02-13,aemo,1,1
2022-02-13,2022-02-13,AER,424,611
2022-02-13,2022-02-13,AeroSampleR,1,1
2022-02-13,2022-02-13,AF,1,1
2022-02-13,2022-02-13,afex,202,267
2022-02-13,2022-02-13,affinity,1,1
2022-02-13,2022-02-13,affluenceIndex,3,3
2022-02-13,2022-02-13,afpt,1,1
2022-02-13,2022-02-13,aftgee,2,3
2022-02-13,2022-02-13,AggregateR,5,7
2022-02-13,2022-02-13,aggregation,8,8
2022-02-13,2022-02-13,AGHmatrix,2,2
2022-02-13,2022-02-13,agop,1,1
2022-02-13,2022-02-13,AGread,1,1
2022-02-13,2022-02-13,agRee,1,1
2022-02-13,2022-02-13,AgreementInterval,1,1
2022-02-13,2022-02-13,agricolae,296,504
2022-02-13,2022-02-13,agricolaeplotr,3,3
2022-02-13,2022-02-13,agridat,39,48
2022-02-13,2022-02-13,agrifeature,2,2
2022-02-13,2022-02-13,agriTutorial,4,4
2022-02-13,2022-02-13,agriwater,2,3
2022-02-13,2022-02-13,agrmt,1,1
2022-02-13,2022-02-13,AgroR,5,5
2022-02-13,2022-02-13,AgroReg,1,1
2022-02-13,2022-02-13,AgroTech,3,5
2022-02-13,2022-02-13,AGSDest,1,1
2022-02-13,2022-02-13,agsemisc,2,2
2022-02-13,2022-02-13,agtboost,1,1
2022-02-13,2022-02-13,ahaz,7,9
2022-02-13,2022-02-13,AHMbook,1,1
2022-02-13,2022-02-13,ahMLE,1,1
2022-02-13,2022-02-13,AhoCorasickTrie,1,1
2022-02-13,2022-02-13,AHPhybrid,1,1
2022-02-13,2022-02-13,ahpsurvey,3,3
2022-02-13,2022-02-13,ahptopsis2n,1,1
2022-02-13,2022-02-13,AICcmodavg,151,221
2022-02-13,2022-02-13,AID,13,13
2022-02-13,2022-02-13,aif360,1,1
2022-02-13,2022-02-13,AIG,1,1
2022-02-13,2022-02-13,AIM,1,1
2022-02-13,2022-02-13,aimPlot,1,1
2022-02-13,2022-02-13,aimsir17,2,2
2022-02-13,2022-02-13,airGR,5,6
2022-02-13,2022-02-13,airportr,2,2
2022-02-13,2022-02-13,airports,74,96
2022-02-13,2022-02-13,airqualityES,3,3
2022-02-13,2022-02-13,airr,8,8
2022-02-13,2022-02-13,AirSensor,1,1
2022-02-13,2022-02-13,airt,2,3
2022-02-13,2022-02-13,aiRthermo,1,1
2022-02-13,2022-02-13,akc,2,2
2022-02-13,2022-02-13,akiFlagger,1,1
2022-02-13,2022-02-13,akima,149,470
2022-02-13,2022-02-13,akmeans,2,2
2022-02-13,2022-02-13,akmedoids,1,1
2022-02-13,2022-02-13,ALA4R,3,3
2022-02-13,2022-02-13,alabama,49,53
2022-02-13,2022-02-13,alakazam,11,11
2022-02-13,2022-02-13,albatross,1,1
2022-02-13,2022-02-13,ALEPlot,8,10
2022-02-13,2022-02-13,alfred,5,6
2022-02-13,2022-02-13,AlgDesign,288,354
2022-02-13,2022-02-13,AlgebraicHaploPackage,1,1
2022-02-13,2022-02-13,algorithmia,2,2
2022-02-13,2022-02-13,algstat,1,1
2022-02-13,2022-02-13,aliases2entrez,2,2
2022-02-13,2022-02-13,allanvar,1,1
2022-02-13,2022-02-13,alleHap,1,1
2022-02-13,2022-02-13,allestimates,1,1
2022-02-13,2022-02-13,alluvial,20,29
2022-02-13,2022-02-13,alookr,2,2
2022-02-13,2022-02-13,alpaca,25,27
2022-02-13,2022-02-13,alphahull,26,33
2022-02-13,2022-02-13,alphaOutlier,2,2
2022-02-13,2022-02-13,AlphaPart,2,3
2022-02-13,2022-02-13,alphashape3d,33,52
2022-02-13,2022-02-13,AlphaSimR,3,3
2022-02-13,2022-02-13,alphavantager,169,207
2022-02-13,2022-02-13,alr4,72,152
2022-02-13,2022-02-13,ALSCPC,1,1
2022-02-13,2022-02-13,ALSM,8,9
2022-02-13,2022-02-13,altair,1,1
2022-02-13,2022-02-13,alterryx,1,1
2022-02-13,2022-02-13,ALTopt,1,1
2022-02-13,2022-02-13,altR2,1,1
2022-02-13,2022-02-13,ALUES,1,1
2022-02-13,2022-02-13,amanpg,1,1
2022-02-13,2022-02-13,amap,65,86
2022-02-13,2022-02-13,ambhasGW,1,1
2022-02-13,2022-02-13,ambient,10,13
2022-02-13,2022-02-13,ambiorix,2,2
2022-02-13,2022-02-13,AMCP,1,1
2022-02-13,2022-02-13,AMCTestmakeR,2,2
2022-02-13,2022-02-13,ameco,1,1
2022-02-13,2022-02-13,Amelia,138,207
2022-02-13,2022-02-13,AmericanCallOpt,2,2
