file_date,date,package,n_unique,n_total
2021-11-22,2021-11-22,A3,26,34
2021-11-22,2021-11-22,aaSEA,15,23
2021-11-22,2021-11-22,AATtools,15,20
2021-11-22,2021-11-22,ABACUS,13,18
2021-11-22,2021-11-22,abbyyR,19,25
2021-11-22,2021-11-22,abc,31,89
2021-11-22,2021-11-22,abc.data,34,94
2021-11-22,2021-11-22,ABC.RAP,14,18
2021-11-22,2021-11-22,abcADM,13,18
2021-11-22,2021-11-22,ABCanalysis,55,60
2021-11-22,2021-11-22,abcdeFBA,15,21
2021-11-22,2021-11-22,ABCoptim,54,60
2021-11-22,2021-11-22,ABCp2,18,22
2021-11-22,2021-11-22,abcrf,19,26
2021-11-22,2021-11-22,abcrlda,13,17
2021-11-22,2021-11-22,abctools,15,22
2021-11-22,2021-11-22,abd,64,113
2021-11-22,2021-11-22,abdiv,14,18
2021-11-22,2021-11-22,abe,16,21
2021-11-22,2021-11-22,abemus,2,2
2021-11-22,2021-11-22,abess,10,14
2021-11-22,2021-11-22,abf2,12,16
2021-11-22,2021-11-22,abglasso,12,16
2021-11-22,2021-11-22,ABHgenotypeR,15,20
2021-11-22,2021-11-22,abind,9853,15568
2021-11-22,2021-11-22,aBioMarVsuit,1,1
2021-11-22,2021-11-22,abjutils,18,24
2021-11-22,2021-11-22,abn,4,4
2021-11-22,2021-11-22,abnormality,15,20
2021-11-22,2021-11-22,abodOutlier,12,17
2021-11-22,2021-11-22,ABPS,15,19
2021-11-22,2021-11-22,abstractr,12,16
2021-11-22,2021-11-22,abtest,24,38
2021-11-22,2021-11-22,abundant,2,2
2021-11-22,2021-11-22,Ac3net,15,20
2021-11-22,2021-11-22,ACA,13,17
2021-11-22,2021-11-22,academictwitteR,43,51
2021-11-22,2021-11-22,acc,17,21
2021-11-22,2021-11-22,accelerometry,21,27
2021-11-22,2021-11-22,accelmissing,12,16
2021-11-22,2021-11-22,accept,12,17
2021-11-22,2021-11-22,AcceptanceSampling,40,49
2021-11-22,2021-11-22,accrual,13,17
2021-11-22,2021-11-22,accrued,2,2
2021-11-22,2021-11-22,accSDA,14,18
2021-11-22,2021-11-22,accucor,17,22
2021-11-22,2021-11-22,ACD,18,24
2021-11-22,2021-11-22,ACDm,23,27
2021-11-22,2021-11-22,Ace,2,2
2021-11-22,2021-11-22,ace2fastq,13,17
2021-11-22,2021-11-22,acebayes,14,18
2021-11-22,2021-11-22,aceEditor,12,16
2021-11-22,2021-11-22,acepack,241,309
2021-11-22,2021-11-22,ACEsearch,15,19
2021-11-22,2021-11-22,ACEt,17,26
2021-11-22,2021-11-22,acfMPeriod,15,19
2021-11-22,2021-11-22,aCGH.Spline,1,1
2021-11-22,2021-11-22,acid,17,78
2021-11-22,2021-11-22,acled.api,18,22
2021-11-22,2021-11-22,acm4r,1,1
2021-11-22,2021-11-22,ACMEeqtl,1,1
2021-11-22,2021-11-22,acmeR,17,22
2021-11-22,2021-11-22,ACNE,15,19
2021-11-22,2021-11-22,acnr,16,21
2021-11-22,2021-11-22,acopula,15,19
2021-11-22,2021-11-22,AcousticNDLCodeR,12,17
2021-11-22,2021-11-22,acp,50,55
2021-11-22,2021-11-22,aCRM,13,17
2021-11-22,2021-11-22,acroname,13,17
2021-11-22,2021-11-22,AcrossTic,14,18
2021-11-22,2021-11-22,acrt,14,18
2021-11-22,2021-11-22,acs,68,81
