file_date,date,package,n_unique,n_total
2022-01-14,2022-01-14,A3,24,34
2022-01-14,2022-01-14,aaSEA,8,10
2022-01-14,2022-01-14,AATtools,5,7
2022-01-14,2022-01-14,aba,10,11
2022-01-14,2022-01-14,ABACUS,7,9
2022-01-14,2022-01-14,abbreviate,9,10
2022-01-14,2022-01-14,abbyyR,9,11
2022-01-14,2022-01-14,abc,22,74
2022-01-14,2022-01-14,abc.data,21,72
2022-01-14,2022-01-14,ABC.RAP,7,9
2022-01-14,2022-01-14,abcADM,8,10
2022-01-14,2022-01-14,ABCanalysis,9,11
2022-01-14,2022-01-14,abcdeFBA,7,9
2022-01-14,2022-01-14,ABCoptim,10,12
2022-01-14,2022-01-14,ABCp2,7,9
2022-01-14,2022-01-14,abcrf,8,10
2022-01-14,2022-01-14,abcrlda,6,8
2022-01-14,2022-01-14,abctools,6,8
2022-01-14,2022-01-14,abd,40,57
2022-01-14,2022-01-14,abdiv,11,14
2022-01-14,2022-01-14,abe,9,11
2022-01-14,2022-01-14,abess,12,13
2022-01-14,2022-01-14,abf2,8,10
2022-01-14,2022-01-14,abglasso,7,10
2022-01-14,2022-01-14,ABHgenotypeR,11,13
2022-01-14,2022-01-14,abind,6934,11016
2022-01-14,2022-01-14,abjutils,11,13
2022-01-14,2022-01-14,abmR,1,1
2022-01-14,2022-01-14,abn,19,20
2022-01-14,2022-01-14,abnormality,6,8
2022-01-14,2022-01-14,abodOutlier,6,8
2022-01-14,2022-01-14,ABPS,6,8
2022-01-14,2022-01-14,abstr,9,10
2022-01-14,2022-01-14,abstractr,7,9
2022-01-14,2022-01-14,abtest,18,21
2022-01-14,2022-01-14,abundant,8,9
2022-01-14,2022-01-14,Ac3net,7,9
2022-01-14,2022-01-14,ACA,9,11
2022-01-14,2022-01-14,academictwitteR,24,32
2022-01-14,2022-01-14,acc,7,9
2022-01-14,2022-01-14,acca,10,10
2022-01-14,2022-01-14,accelerometry,12,14
2022-01-14,2022-01-14,accelmissing,8,10
2022-01-14,2022-01-14,accept,5,7
2022-01-14,2022-01-14,AcceptanceSampling,11,13
2022-01-14,2022-01-14,accrual,8,10
2022-01-14,2022-01-14,accrued,1,1
2022-01-14,2022-01-14,accSDA,6,8
2022-01-14,2022-01-14,accucor,10,11
2022-01-14,2022-01-14,ACD,6,8
2022-01-14,2022-01-14,ACDC,5,5
2022-01-14,2022-01-14,ACDm,8,10
2022-01-14,2022-01-14,ace2fastq,6,8
2022-01-14,2022-01-14,acebayes,7,9
2022-01-14,2022-01-14,aceEditor,6,8
2022-01-14,2022-01-14,acepack,209,272
2022-01-14,2022-01-14,ACEsearch,6,8
2022-01-14,2022-01-14,ACEt,6,8
2022-01-14,2022-01-14,acfMPeriod,6,8
2022-01-14,2022-01-14,acid,8,69
2022-01-14,2022-01-14,acled.api,11,13
2022-01-14,2022-01-14,ACMEeqtl,1,1
2022-01-14,2022-01-14,acmeR,8,10
2022-01-14,2022-01-14,ACNE,6,8
2022-01-14,2022-01-14,acnr,8,10
2022-01-14,2022-01-14,acopula,8,10
2022-01-14,2022-01-14,AcousticNDLCodeR,7,9
2022-01-14,2022-01-14,acp,8,10
2022-01-14,2022-01-14,aCRM,6,8
2022-01-14,2022-01-14,acroname,6,8
2022-01-14,2022-01-14,AcrossTic,9,11
2022-01-14,2022-01-14,acrt,6,8
2022-01-14,2022-01-14,acs,96,114
2022-01-14,2022-01-14,acss,10,12
2022-01-14,2022-01-14,acss.data,14,16
2022-01-14,2022-01-14,ACSWR,9,11
2022-01-14,2022-01-14,act,7,9
2022-01-14,2022-01-14,ACTCD,6,8
2022-01-14,2022-01-14,ActCR,5,7
2022-01-14,2022-01-14,actel,6,9
2022-01-14,2022-01-14,ActFrag,5,7
2022-01-14,2022-01-14,activatr,5,7
2022-01-14,2022-01-14,ActiveDriver,8,10
