file_date,date,package,n_unique,n_total
2022-01-03,2022-01-03,A3,12,18
2022-01-03,2022-01-03,aaSEA,6,6
2022-01-03,2022-01-03,AATtools,8,8
2022-01-03,2022-01-03,aba,6,8
2022-01-03,2022-01-03,ABACUS,8,8
2022-01-03,2022-01-03,abbreviate,8,9
2022-01-03,2022-01-03,abbyyR,8,10
2022-01-03,2022-01-03,abc,20,69
2022-01-03,2022-01-03,abc.data,20,73
2022-01-03,2022-01-03,ABC.RAP,9,9
2022-01-03,2022-01-03,abcADM,6,6
2022-01-03,2022-01-03,ABCanalysis,21,22
2022-01-03,2022-01-03,abcdeFBA,10,10
2022-01-03,2022-01-03,ABCoptim,12,12
2022-01-03,2022-01-03,ABCp2,7,7
2022-01-03,2022-01-03,abcrf,16,30
2022-01-03,2022-01-03,abcrlda,8,8
2022-01-03,2022-01-03,abctools,9,10
2022-01-03,2022-01-03,abd,22,26
2022-01-03,2022-01-03,abdiv,14,15
2022-01-03,2022-01-03,abe,9,9
2022-01-03,2022-01-03,abess,11,11
2022-01-03,2022-01-03,abf2,7,7
2022-01-03,2022-01-03,abglasso,4,4
2022-01-03,2022-01-03,ABHgenotypeR,6,6
2022-01-03,2022-01-03,abind,6051,9560
2022-01-03,2022-01-03,abjutils,10,10
2022-01-03,2022-01-03,abnormality,5,5
2022-01-03,2022-01-03,abodOutlier,5,5
2022-01-03,2022-01-03,ABPS,5,6
2022-01-03,2022-01-03,AbsFilterGSEA,1,2
2022-01-03,2022-01-03,abstr,3,3
2022-01-03,2022-01-03,abstractr,3,3
2022-01-03,2022-01-03,abtest,9,9
2022-01-03,2022-01-03,abundant,4,4
2022-01-03,2022-01-03,Ac3net,4,4
2022-01-03,2022-01-03,ACA,6,6
2022-01-03,2022-01-03,academictwitteR,14,18
2022-01-03,2022-01-03,acc,8,8
2022-01-03,2022-01-03,accelerometry,19,20
2022-01-03,2022-01-03,accelmissing,8,8
2022-01-03,2022-01-03,accept,5,5
2022-01-03,2022-01-03,AcceptanceSampling,8,8
2022-01-03,2022-01-03,ACCLMA,2,2
2022-01-03,2022-01-03,accrual,10,10
2022-01-03,2022-01-03,accrued,1,1
2022-01-03,2022-01-03,accSDA,12,13
2022-01-03,2022-01-03,accucor,7,11
2022-01-03,2022-01-03,ACD,9,10
2022-01-03,2022-01-03,ACDm,7,7
2022-01-03,2022-01-03,Ace,2,2
2022-01-03,2022-01-03,ace2fastq,7,7
2022-01-03,2022-01-03,acebayes,5,5
2022-01-03,2022-01-03,aceEditor,4,4
2022-01-03,2022-01-03,acepack,140,183
2022-01-03,2022-01-03,ACEsearch,3,3
2022-01-03,2022-01-03,ACEt,5,5
2022-01-03,2022-01-03,acfMPeriod,5,5
2022-01-03,2022-01-03,acid,9,68
2022-01-03,2022-01-03,acled.api,5,5
2022-01-03,2022-01-03,ACMEeqtl,1,1
2022-01-03,2022-01-03,acmeR,8,8
2022-01-03,2022-01-03,ACNE,6,6
