file_date,date,package,n_unique,n_total
2021-11-12,2021-11-12,A3,47,75
2021-11-12,2021-11-12,aaSEA,24,33
2021-11-12,2021-11-12,AATtools,21,33
2021-11-12,2021-11-12,ABACUS,23,31
2021-11-12,2021-11-12,abbyyR,22,30
2021-11-12,2021-11-12,abc,55,128
2021-11-12,2021-11-12,abc.data,57,125
2021-11-12,2021-11-12,ABC.RAP,26,35
2021-11-12,2021-11-12,abcADM,22,30
2021-11-12,2021-11-12,ABCanalysis,33,41
2021-11-12,2021-11-12,abcdeFBA,23,31
2021-11-12,2021-11-12,ABCExtremes,1,1
2021-11-12,2021-11-12,ABCoptim,27,35
2021-11-12,2021-11-12,ABCp2,27,35
2021-11-12,2021-11-12,abcrf,27,37
2021-11-12,2021-11-12,abcrlda,25,33
2021-11-12,2021-11-12,abctools,26,34
2021-11-12,2021-11-12,abd,57,69
2021-11-12,2021-11-12,abdiv,31,44
2021-11-12,2021-11-12,abe,23,31
2021-11-12,2021-11-12,abess,28,45
2021-11-12,2021-11-12,abf2,25,33
2021-11-12,2021-11-12,abglasso,22,30
2021-11-12,2021-11-12,ABHgenotypeR,23,31
2021-11-12,2021-11-12,abind,8945,14142
2021-11-12,2021-11-12,abjutils,30,45
2021-11-12,2021-11-12,abn,2,2
2021-11-12,2021-11-12,abnormality,22,30
2021-11-12,2021-11-12,abodOutlier,23,31
2021-11-12,2021-11-12,ABPS,25,33
2021-11-12,2021-11-12,AbsFilterGSEA,1,1
2021-11-12,2021-11-12,abstractr,26,36
2021-11-12,2021-11-12,abtest,28,39
2021-11-12,2021-11-12,abundant,1,1
2021-11-12,2021-11-12,Ac3net,24,32
2021-11-12,2021-11-12,ACA,23,31
2021-11-12,2021-11-12,academictwitteR,44,65
2021-11-12,2021-11-12,acc,24,32
2021-11-12,2021-11-12,accelerometry,38,49
2021-11-12,2021-11-12,accelmissing,21,29
2021-11-12,2021-11-12,accept,22,34
2021-11-12,2021-11-12,AcceptanceSampling,31,39
2021-11-12,2021-11-12,ACCLMA,3,3
2021-11-12,2021-11-12,accrual,24,32
2021-11-12,2021-11-12,accSDA,26,34
2021-11-12,2021-11-12,accucor,21,32
2021-11-12,2021-11-12,accuracy,2,2
2021-11-12,2021-11-12,ACD,21,29
2021-11-12,2021-11-12,ACDm,26,37
2021-11-12,2021-11-12,ace2fastq,22,30
2021-11-12,2021-11-12,acebayes,25,33
2021-11-12,2021-11-12,aceEditor,21,29
2021-11-12,2021-11-12,acepack,243,374
2021-11-12,2021-11-12,ACEsearch,20,28
2021-11-12,2021-11-12,ACEt,23,31
2021-11-12,2021-11-12,acfMPeriod,23,31
2021-11-12,2021-11-12,acid,24,91
2021-11-12,2021-11-12,acled.api,37,46
2021-11-12,2021-11-12,acm4r,2,2
2021-11-12,2021-11-12,ACMEeqtl,1,1
2021-11-12,2021-11-12,acmeR,22,30
2021-11-12,2021-11-12,ACNE,22,30
2021-11-12,2021-11-12,acnr,26,32
2021-11-12,2021-11-12,acopula,24,31
2021-11-12,2021-11-12,AcousticNDLCodeR,22,28
2021-11-12,2021-11-12,acp,28,34
2021-11-12,2021-11-12,aCRM,21,27
2021-11-12,2021-11-12,acroname,22,31
2021-11-12,2021-11-12,AcrossTic,23,29
2021-11-12,2021-11-12,acrt,26,33
2021-11-12,2021-11-12,acs,69,100
2021-11-12,2021-11-12,ACSNMineR,3,3
2021-11-12,2021-11-12,acss,21,27
2021-11-12,2021-11-12,acss.data,32,39
2021-11-12,2021-11-12,ACSWR,23,29
2021-11-12,2021-11-12,act,23,30
2021-11-12,2021-11-12,ACTCD,23,29
2021-11-12,2021-11-12,ActCR,27,36
2021-11-12,2021-11-12,actel,25,31
2021-11-12,2021-11-12,ActFrag,27,41
2021-11-12,2021-11-12,Actigraphy,1,1
2021-11-12,2021-11-12,activatr,22,31
2021-11-12,2021-11-12,ActiveDriver,26,33
2021-11-12,2021-11-12,ActiveDriverWGS,11,13
2021-11-12,2021-11-12,activegp,21,27
2021-11-12,2021-11-12,activity,34,41
2021-11-12,2021-11-12,activityCounts,21,27
2021-11-12,2021-11-12,activityGCMM,23,29
2021-11-12,2021-11-12,ActivityIndex,26,32
2021-11-12,2021-11-12,activPAL,24,35
2021-11-12,2021-11-12,activpalProcessing,1,1
2021-11-12,2021-11-12,actogrammr,25,36
