file_date,date,package,n_unique,n_total
2022-02-05,2022-02-05,A3,19,21
2022-02-05,2022-02-05,aaSEA,11,12
2022-02-05,2022-02-05,AATtools,7,7
2022-02-05,2022-02-05,aba,8,8
2022-02-05,2022-02-05,ABACUS,10,10
2022-02-05,2022-02-05,abbreviate,10,10
2022-02-05,2022-02-05,abbyyR,10,10
2022-02-05,2022-02-05,abc,20,71
2022-02-05,2022-02-05,abc.data,20,69
2022-02-05,2022-02-05,ABC.RAP,7,7
2022-02-05,2022-02-05,abcADM,8,8
2022-02-05,2022-02-05,ABCanalysis,9,9
2022-02-05,2022-02-05,abcdeFBA,9,9
2022-02-05,2022-02-05,ABCoptim,8,8
2022-02-05,2022-02-05,ABCp2,7,7
2022-02-05,2022-02-05,abcrf,11,11
2022-02-05,2022-02-05,abcrlda,7,7
2022-02-05,2022-02-05,abctools,8,8
2022-02-05,2022-02-05,abd,29,30
2022-02-05,2022-02-05,abdiv,8,8
2022-02-05,2022-02-05,abe,9,9
2022-02-05,2022-02-05,abess,10,12
2022-02-05,2022-02-05,abf2,8,8
2022-02-05,2022-02-05,abglasso,8,8
2022-02-05,2022-02-05,ABHgenotypeR,8,8
2022-02-05,2022-02-05,abind,3923,6178
2022-02-05,2022-02-05,abjutils,24,26
2022-02-05,2022-02-05,abmR,1,1
2022-02-05,2022-02-05,abn,13,16
2022-02-05,2022-02-05,abnormality,7,7
2022-02-05,2022-02-05,abodOutlier,8,8
2022-02-05,2022-02-05,ABPS,10,12
2022-02-05,2022-02-05,AbSim,2,2
2022-02-05,2022-02-05,abstr,10,12
2022-02-05,2022-02-05,abstractr,11,12
2022-02-05,2022-02-05,abtest,22,25
2022-02-05,2022-02-05,abundant,12,14
2022-02-05,2022-02-05,Ac3net,7,7
2022-02-05,2022-02-05,ACA,7,7
2022-02-05,2022-02-05,academictwitteR,22,27
2022-02-05,2022-02-05,acc,8,9
2022-02-05,2022-02-05,acca,8,8
2022-02-05,2022-02-05,accelerometry,14,14
2022-02-05,2022-02-05,accelmissing,9,9
2022-02-05,2022-02-05,accept,9,9
2022-02-05,2022-02-05,AcceptanceSampling,11,13
2022-02-05,2022-02-05,accrual,9,9
2022-02-05,2022-02-05,accSDA,8,8
2022-02-05,2022-02-05,accucor,10,13
2022-02-05,2022-02-05,ACD,8,8
2022-02-05,2022-02-05,ACDC,11,11
2022-02-05,2022-02-05,ACDm,7,7
2022-02-05,2022-02-05,ace2fastq,10,10
2022-02-05,2022-02-05,acebayes,11,11
2022-02-05,2022-02-05,aceEditor,11,12
2022-02-05,2022-02-05,acepack,90,109
2022-02-05,2022-02-05,ACEsearch,10,10
2022-02-05,2022-02-05,ACEt,8,9
2022-02-05,2022-02-05,acfMPeriod,9,9
2022-02-05,2022-02-05,acid,10,87
2022-02-05,2022-02-05,acled.api,12,14
2022-02-05,2022-02-05,acm4r,2,2
2022-02-05,2022-02-05,acmeR,10,10
2022-02-05,2022-02-05,ACNE,9,9
