file_date,date,package,n_unique,n_total
2021-09-07,2021-09-07,A3,37,43
2021-09-07,2021-09-07,aaSEA,12,13
2021-09-07,2021-09-07,AATtools,16,17
2021-09-07,2021-09-07,ABACUS,14,15
2021-09-07,2021-09-07,abbyyR,20,27
2021-09-07,2021-09-07,abc,37,107
2021-09-07,2021-09-07,abc.data,37,103
2021-09-07,2021-09-07,ABC.RAP,18,22
2021-09-07,2021-09-07,abcADM,12,13
2021-09-07,2021-09-07,ABCanalysis,24,28
2021-09-07,2021-09-07,abcdeFBA,15,17
2021-09-07,2021-09-07,ABCoptim,17,18
2021-09-07,2021-09-07,ABCp2,18,20
2021-09-07,2021-09-07,abcrf,15,18
2021-09-07,2021-09-07,abcrlda,15,17
2021-09-07,2021-09-07,abctools,17,18
2021-09-07,2021-09-07,abd,59,69
2021-09-07,2021-09-07,abdiv,12,13
2021-09-07,2021-09-07,abe,18,20
2021-09-07,2021-09-07,abess,15,17
2021-09-07,2021-09-07,abf2,13,15
2021-09-07,2021-09-07,abglasso,9,10
2021-09-07,2021-09-07,ABHgenotypeR,18,20
2021-09-07,2021-09-07,abind,8654,13371
2021-09-07,2021-09-07,aBioMarVsuit,1,1
2021-09-07,2021-09-07,abjutils,17,19
2021-09-07,2021-09-07,abn,14,17
2021-09-07,2021-09-07,abnormality,15,17
2021-09-07,2021-09-07,abodOutlier,14,17
2021-09-07,2021-09-07,ABPS,14,16
2021-09-07,2021-09-07,AbsFilterGSEA,4,4
2021-09-07,2021-09-07,AbSim,2,2
2021-09-07,2021-09-07,abstr,8,10
2021-09-07,2021-09-07,abstractr,14,16
2021-09-07,2021-09-07,abtest,15,17
2021-09-07,2021-09-07,abundant,3,3
2021-09-07,2021-09-07,Ac3net,14,17
2021-09-07,2021-09-07,ACA,16,19
2021-09-07,2021-09-07,academictwitteR,20,28
2021-09-07,2021-09-07,acc,15,16
2021-09-07,2021-09-07,accelerometry,20,27
2021-09-07,2021-09-07,accelmissing,16,18
2021-09-07,2021-09-07,accept,11,12
2021-09-07,2021-09-07,AcceptanceSampling,30,34
2021-09-07,2021-09-07,ACCLMA,1,1
2021-09-07,2021-09-07,accrual,17,19
2021-09-07,2021-09-07,accrued,4,4
2021-09-07,2021-09-07,accSDA,16,17
2021-09-07,2021-09-07,accucor,13,16
2021-09-07,2021-09-07,ACD,18,22
