file_date,date,package,n_unique,n_total
2021-11-25,2021-11-25,A3,34,49
2021-11-25,2021-11-25,aaSEA,13,23
2021-11-25,2021-11-25,AATtools,14,22
2021-11-25,2021-11-25,ABACUS,13,23
2021-11-25,2021-11-25,abbyyR,19,32
2021-11-25,2021-11-25,abc,43,111
2021-11-25,2021-11-25,abc.data,41,116
2021-11-25,2021-11-25,ABC.RAP,12,22
2021-11-25,2021-11-25,abcADM,14,22
2021-11-25,2021-11-25,ABCanalysis,13,37
2021-11-25,2021-11-25,abcdeFBA,16,28
2021-11-25,2021-11-25,ABCoptim,16,44
2021-11-25,2021-11-25,ABCp2,14,24
2021-11-25,2021-11-25,abcrf,25,36
2021-11-25,2021-11-25,abcrlda,14,28
2021-11-25,2021-11-25,abctools,18,31
2021-11-25,2021-11-25,abd,68,85
2021-11-25,2021-11-25,abdiv,17,30
2021-11-25,2021-11-25,abe,15,48
2021-11-25,2021-11-25,abess,12,21
2021-11-25,2021-11-25,abf2,13,28
2021-11-25,2021-11-25,abglasso,14,29
2021-11-25,2021-11-25,ABHgenotypeR,13,25
2021-11-25,2021-11-25,abind,8534,13940
2021-11-25,2021-11-25,abjutils,26,46
2021-11-25,2021-11-25,abmR,3,9
2021-11-25,2021-11-25,abn,7,14
2021-11-25,2021-11-25,abnormality,17,25
2021-11-25,2021-11-25,abodOutlier,15,24
2021-11-25,2021-11-25,ABPS,14,25
2021-11-25,2021-11-25,AbsFilterGSEA,1,6
2021-11-25,2021-11-25,AbSim,3,7
2021-11-25,2021-11-25,abstr,3,9
2021-11-25,2021-11-25,abstractr,15,24
2021-11-25,2021-11-25,abtest,26,63
2021-11-25,2021-11-25,abundant,2,7
2021-11-25,2021-11-25,Ac3net,14,21
2021-11-25,2021-11-25,ACA,17,31
2021-11-25,2021-11-25,academictwitteR,33,73
2021-11-25,2021-11-25,acc,18,31
2021-11-25,2021-11-25,accelerometry,26,39
2021-11-25,2021-11-25,accelmissing,15,27
2021-11-25,2021-11-25,accept,15,30
2021-11-25,2021-11-25,AcceptanceSampling,17,39
2021-11-25,2021-11-25,ACCLMA,3,8
2021-11-25,2021-11-25,accrual,14,24
2021-11-25,2021-11-25,accrued,4,10
2021-11-25,2021-11-25,accSDA,15,27
2021-11-25,2021-11-25,accucor,13,31
2021-11-25,2021-11-25,ACD,14,29
2021-11-25,2021-11-25,ACDm,18,30
2021-11-25,2021-11-25,ace2fastq,14,23
2021-11-25,2021-11-25,acebayes,17,30
2021-11-25,2021-11-25,aceEditor,13,23
2021-11-25,2021-11-25,acepack,164,226
2021-11-25,2021-11-25,ACEsearch,14,23
2021-11-25,2021-11-25,ACEt,14,26
2021-11-25,2021-11-25,acfMPeriod,11,17
2021-11-25,2021-11-25,acid,21,92
2021-11-25,2021-11-25,acled.api,16,35
