file_date,date,package,n_unique,n_total
2021-09-23,2021-09-23,A3,31,63
2021-09-23,2021-09-23,aaSEA,14,15
2021-09-23,2021-09-23,AATtools,15,18
2021-09-23,2021-09-23,ABACUS,6,6
2021-09-23,2021-09-23,abbyyR,10,10
2021-09-23,2021-09-23,abc,50,78
2021-09-23,2021-09-23,abc.data,47,58
2021-09-23,2021-09-23,ABC.RAP,8,13
2021-09-23,2021-09-23,abcADM,8,8
2021-09-23,2021-09-23,ABCanalysis,15,19
2021-09-23,2021-09-23,abcdeFBA,10,10
2021-09-23,2021-09-23,ABCoptim,12,12
2021-09-23,2021-09-23,ABCp2,9,9
2021-09-23,2021-09-23,abcrf,12,20
2021-09-23,2021-09-23,abcrlda,9,13
2021-09-23,2021-09-23,abctools,12,12
2021-09-23,2021-09-23,abd,61,79
2021-09-23,2021-09-23,abdiv,18,18
2021-09-23,2021-09-23,abe,9,10
2021-09-23,2021-09-23,abess,10,11
2021-09-23,2021-09-23,abf2,12,13
2021-09-23,2021-09-23,abglasso,7,7
2021-09-23,2021-09-23,ABHgenotypeR,10,10
2021-09-23,2021-09-23,abind,9134,13944
2021-09-23,2021-09-23,abjutils,17,19
2021-09-23,2021-09-23,abmR,9,12
2021-09-23,2021-09-23,abn,11,12
2021-09-23,2021-09-23,abnormality,11,13
2021-09-23,2021-09-23,abodOutlier,10,13
2021-09-23,2021-09-23,ABPS,9,9
2021-09-23,2021-09-23,AbSim,1,1
2021-09-23,2021-09-23,abstr,5,5
2021-09-23,2021-09-23,abstractr,9,9
2021-09-23,2021-09-23,abtest,10,10
2021-09-23,2021-09-23,abundant,1,1
2021-09-23,2021-09-23,Ac3net,8,8
2021-09-23,2021-09-23,ACA,12,12
2021-09-23,2021-09-23,academictwitteR,15,18
2021-09-23,2021-09-23,acc,11,11
2021-09-23,2021-09-23,accelerometry,18,21
2021-09-23,2021-09-23,accelmissing,8,8
2021-09-23,2021-09-23,accept,11,11
2021-09-23,2021-09-23,AcceptanceSampling,15,15
2021-09-23,2021-09-23,ACCLMA,2,2
2021-09-23,2021-09-23,accrual,8,8
2021-09-23,2021-09-23,accrued,2,2
2021-09-23,2021-09-23,accSDA,8,8
2021-09-23,2021-09-23,accucor,7,7
2021-09-23,2021-09-23,ACD,10,10
2021-09-23,2021-09-23,ACDm,8,8
2021-09-23,2021-09-23,Ace,1,1
2021-09-23,2021-09-23,ace2fastq,9,9
2021-09-23,2021-09-23,acebayes,12,16
2021-09-23,2021-09-23,aceEditor,9,9
2021-09-23,2021-09-23,acepack,286,488
2021-09-23,2021-09-23,acer,1,1
2021-09-23,2021-09-23,ACEsearch,8,8
2021-09-23,2021-09-23,ACEt,7,7
2021-09-23,2021-09-23,acfMPeriod,12,12
2021-09-23,2021-09-23,acid,8,123
2021-09-23,2021-09-23,acled.api,10,10
2021-09-23,2021-09-23,acm4r,4,4
2021-09-23,2021-09-23,acmeR,12,12
