file_date,date,package,n_unique,n_total
2021-12-25,2021-12-25,A3,12,14
2021-12-25,2021-12-25,aaSEA,5,7
2021-12-25,2021-12-25,AATtools,3,4
2021-12-25,2021-12-25,aba,5,6
2021-12-25,2021-12-25,ABACUS,4,5
2021-12-25,2021-12-25,abbreviate,6,8
2021-12-25,2021-12-25,abbyyR,9,10
2021-12-25,2021-12-25,abc,15,69
2021-12-25,2021-12-25,abc.data,36,102
2021-12-25,2021-12-25,ABC.RAP,7,9
2021-12-25,2021-12-25,abcADM,6,8
2021-12-25,2021-12-25,ABCanalysis,8,11
2021-12-25,2021-12-25,abcdeFBA,8,10
2021-12-25,2021-12-25,ABCoptim,11,12
2021-12-25,2021-12-25,ABCp2,6,9
2021-12-25,2021-12-25,abcrf,8,11
2021-12-25,2021-12-25,abcrlda,5,8
2021-12-25,2021-12-25,abctools,6,8
2021-12-25,2021-12-25,abd,27,50
2021-12-25,2021-12-25,abdiv,6,7
2021-12-25,2021-12-25,abe,6,7
2021-12-25,2021-12-25,abess,10,13
2021-12-25,2021-12-25,abf2,6,8
2021-12-25,2021-12-25,abglasso,4,5
2021-12-25,2021-12-25,ABHgenotypeR,6,7
2021-12-25,2021-12-25,abind,2597,4645
2021-12-25,2021-12-25,abjutils,8,10
2021-12-25,2021-12-25,abmR,2,2
2021-12-25,2021-12-25,abn,4,5
2021-12-25,2021-12-25,abnormality,6,8
2021-12-25,2021-12-25,abodOutlier,10,11
2021-12-25,2021-12-25,ABPS,3,4
2021-12-25,2021-12-25,AbsFilterGSEA,1,1
2021-12-25,2021-12-25,AbSim,1,1
2021-12-25,2021-12-25,abstr,9,10
2021-12-25,2021-12-25,abstractr,4,6
2021-12-25,2021-12-25,abtest,7,8
2021-12-25,2021-12-25,abundant,1,1
2021-12-25,2021-12-25,Ac3net,6,7
2021-12-25,2021-12-25,ACA,9,10
2021-12-25,2021-12-25,academictwitteR,15,18
2021-12-25,2021-12-25,acc,7,8
2021-12-25,2021-12-25,accelerometry,14,17
2021-12-25,2021-12-25,accelmissing,5,7
2021-12-25,2021-12-25,accept,4,5
2021-12-25,2021-12-25,AcceptanceSampling,11,12
2021-12-25,2021-12-25,ACCLMA,1,1
2021-12-25,2021-12-25,accrual,8,9
2021-12-25,2021-12-25,accrued,2,3
2021-12-25,2021-12-25,accSDA,5,6
2021-12-25,2021-12-25,accucor,6,8
2021-12-25,2021-12-25,ACD,8,9
2021-12-25,2021-12-25,ACDm,10,12
2021-12-25,2021-12-25,ace2fastq,5,6
2021-12-25,2021-12-25,acebayes,7,8
2021-12-25,2021-12-25,aceEditor,7,8
2021-12-25,2021-12-25,acepack,38,61
2021-12-25,2021-12-25,ACEsearch,4,6
2021-12-25,2021-12-25,ACEt,4,5
2021-12-25,2021-12-25,acfMPeriod,5,6
2021-12-25,2021-12-25,acid,7,69
2021-12-25,2021-12-25,acled.api,5,6
2021-12-25,2021-12-25,acm4r,1,1
2021-12-25,2021-12-25,acmeR,7,10
2021-12-25,2021-12-25,ACNE,10,12
2021-12-25,2021-12-25,acnr,8,10
2021-12-25,2021-12-25,acopula,5,6
2021-12-25,2021-12-25,AcousticNDLCodeR,10,11
2021-12-25,2021-12-25,acp,6,8
2021-12-25,2021-12-25,aCRM,5,8
2021-12-25,2021-12-25,acroname,3,4
2021-12-25,2021-12-25,AcrossTic,5,8
2021-12-25,2021-12-25,acrt,5,6
2021-12-25,2021-12-25,acs,13,18
2021-12-25,2021-12-25,ACSNMineR,3,3
2021-12-25,2021-12-25,acss,6,9
2021-12-25,2021-12-25,acss.data,8,11
2021-12-25,2021-12-25,ACSWR,8,10
2021-12-25,2021-12-25,act,3,4
2021-12-25,2021-12-25,ACTCD,4,5
2021-12-25,2021-12-25,ActCR,5,7
2021-12-25,2021-12-25,actel,3,4
2021-12-25,2021-12-25,ActFrag,6,7
2021-12-25,2021-12-25,Actigraphy,4,4
2021-12-25,2021-12-25,activatr,4,5
2021-12-25,2021-12-25,ActiveDriver,6,8
2021-12-25,2021-12-25,ActiveDriverWGS,7,8
2021-12-25,2021-12-25,activegp,7,8
2021-12-25,2021-12-25,ActivePathways,3,4
2021-12-25,2021-12-25,activity,14,17
2021-12-25,2021-12-25,activityCounts,5,6
2021-12-25,2021-12-25,activityGCMM,6,8
2021-12-25,2021-12-25,ActivityIndex,5,8
2021-12-25,2021-12-25,activPAL,6,7
2021-12-25,2021-12-25,activpalProcessing,2,2
2021-12-25,2021-12-25,actogrammr,8,10
2021-12-25,2021-12-25,actuar,43,59
2021-12-25,2021-12-25,actuaryr,11,13
2021-12-25,2021-12-25,AcuityView,5,6
2021-12-25,2021-12-25,acumos,4,5
2021-12-25,2021-12-25,ada,241,295
2021-12-25,2021-12-25,adabag,65,83
2021-12-25,2021-12-25,ADaCGH,1,1
2021-12-25,2021-12-25,adagio,16,22
2021-12-25,2021-12-25,adamethods,5,6
2021-12-25,2021-12-25,AdapEnetClass,9,11
2021-12-25,2021-12-25,adapr,3,5
2021-12-25,2021-12-25,AdapSamp,7,8
2021-12-25,2021-12-25,adapt4pv,6,7
2021-12-25,2021-12-25,adaptalint,4,5
2021-12-25,2021-12-25,adaptDiag,9,10
2021-12-25,2021-12-25,AdaptFit,4,4
2021-12-25,2021-12-25,AdaptFitOS,6,8
2021-12-25,2021-12-25,AdaptGauss,6,7
2021-12-25,2021-12-25,adaptiveGPCA,5,8
2021-12-25,2021-12-25,AdaptiveSparsity,6,7
2021-12-25,2021-12-25,adaptivetau,8,11
2021-12-25,2021-12-25,adaptMCMC,9,11
2021-12-25,2021-12-25,adaptMT,5,7
2021-12-25,2021-12-25,ADAPTS,9,12
2021-12-25,2021-12-25,adaptsmoFMRI,7,8
2021-12-25,2021-12-25,adaptTest,9,12
2021-12-25,2021-12-25,AdaSampling,6,8
2021-12-25,2021-12-25,adass,4,6
2021-12-25,2021-12-25,ADCT,4,5
2021-12-25,2021-12-25,add2ggplot,6,7
2021-12-25,2021-12-25,addhaz,6,8
2021-12-25,2021-12-25,addhazard,8,10
2021-12-25,2021-12-25,addinsJoaoMelo,4,5
2021-12-25,2021-12-25,addinslist,11,13
2021-12-25,2021-12-25,addinsOutline,4,5
2021-12-25,2021-12-25,additive,4,5
2021-12-25,2021-12-25,additiveDEA,8,9
2021-12-25,2021-12-25,additivityTests,22,29
2021-12-25,2021-12-25,addreg,6,7
2021-12-25,2021-12-25,addScales,3,4
2021-12-25,2021-12-25,ADDT,5,6
2021-12-25,2021-12-25,ade4,260,545
2021-12-25,2021-12-25,ade4TkGUI,27,29
2021-12-25,2021-12-25,adea,7,8
2021-12-25,2021-12-25,adegenet,60,88
2021-12-25,2021-12-25,adegraphics,42,48
2021-12-25,2021-12-25,adehabitat,2,2
2021-12-25,2021-12-25,adehabitatHR,19,22
2021-12-25,2021-12-25,adehabitatHS,9,11
2021-12-25,2021-12-25,adehabitatLT,36,43
2021-12-25,2021-12-25,adehabitatMA,36,44
2021-12-25,2021-12-25,adephylo,36,42
2021-12-25,2021-12-25,adepro,4,5
2021-12-25,2021-12-25,adept,7,9
2021-12-25,2021-12-25,adeptdata,4,5
2021-12-25,2021-12-25,AdequacyModel,11,13
2021-12-25,2021-12-25,adespatial,28,33
2021-12-25,2021-12-25,adfExplorer,6,10
2021-12-25,2021-12-25,ADGofTest,33,42
2021-12-25,2021-12-25,adheRenceRX,7,8
2021-12-25,2021-12-25,AdhereR,6,7
2021-12-25,2021-12-25,AdhereRViz,3,4
2021-12-25,2021-12-25,adhoc,8,11
2021-12-25,2021-12-25,adimpro,12,13
2021-12-25,2021-12-25,adiv,6,8
2021-12-25,2021-12-25,AdjBQR,4,5
2021-12-25,2021-12-25,adjclust,4,5
2021-12-25,2021-12-25,adjSURVCI,6,8
2021-12-25,2021-12-25,adjustedcranlogs,4,5
2021-12-25,2021-12-25,adklakedata,4,5
2021-12-25,2021-12-25,adlift,9,11
2021-12-25,2021-12-25,admisc,36,38
2021-12-25,2021-12-25,AdMit,11,17
2021-12-25,2021-12-25,admix,3,4
2021-12-25,2021-12-25,admixr,5,7
2021-12-25,2021-12-25,admixturegraph,3,3
2021-12-25,2021-12-25,ADMM,6,7
2021-12-25,2021-12-25,admmDensestSubmatrix,7,8
2021-12-25,2021-12-25,ADMMnet,6,7
2021-12-25,2021-12-25,ADMMsigma,5,6
2021-12-25,2021-12-25,ADMUR,6,7
2021-12-25,2021-12-25,adnuts,4,5
2021-12-25,2021-12-25,adobeanalyticsr,4,5
2021-12-25,2021-12-25,adoption,1,1
2021-12-25,2021-12-25,adoptr,4,5
2021-12-25,2021-12-25,ADP,3,4
2021-12-25,2021-12-25,ADPclust,9,12
2021-12-25,2021-12-25,ADPF,6,8
2021-12-25,2021-12-25,adpss,4,5
2021-12-25,2021-12-25,ads,5,6
2021-12-25,2021-12-25,adsDataHubR,4,5
2021-12-25,2021-12-25,ADtools,1,1
2021-12-25,2021-12-25,AdvancedBasketballStats,3,4
2021-12-25,2021-12-25,AdvBinomApps,5,8
2021-12-25,2021-12-25,advclust,8,9
2021-12-25,2021-12-25,AdvDif4,4,5
2021-12-25,2021-12-25,adventr,5,6
2021-12-25,2021-12-25,ADVICE,3,5
2021-12-25,2021-12-25,adwave,4,5
2021-12-25,2021-12-25,adwordsR,10,12
2021-12-25,2021-12-25,AEDForecasting,9,12
2021-12-25,2021-12-25,AEenrich,4,5
2021-12-25,2021-12-25,Aelasticnet,1,1
2021-12-25,2021-12-25,aemo,7,8
2021-12-25,2021-12-25,AEP,3,4
2021-12-25,2021-12-25,AER,182,237
2021-12-25,2021-12-25,AeRobiology,7,8
2021-12-25,2021-12-25,AeroSampleR,4,6
2021-12-25,2021-12-25,AF,6,8
2021-12-25,2021-12-25,afc,7,8
2021-12-25,2021-12-25,afCEC,2,2
2021-12-25,2021-12-25,afdx,3,4
2021-12-25,2021-12-25,afex,55,68
2021-12-25,2021-12-25,affinity,4,5
2021-12-25,2021-12-25,affinitymatrix,3,4
2021-12-25,2021-12-25,affluenceIndex,9,13
2021-12-25,2021-12-25,AFheritability,5,6
2021-12-25,2021-12-25,AFLPsim,2,2
2021-12-25,2021-12-25,AFM,6,7
2021-12-25,2021-12-25,afmToolkit,7,8
2021-12-25,2021-12-25,afpt,4,5
2021-12-25,2021-12-25,aftgee,6,7
2021-12-25,2021-12-25,afthd,3,4
2021-12-25,2021-12-25,AGD,5,8
2021-12-25,2021-12-25,aGE,5,6
2021-12-25,2021-12-25,AggregateR,7,8
2021-12-25,2021-12-25,aggregation,9,10
2021-12-25,2021-12-25,AGHmatrix,4,5
2021-12-25,2021-12-25,aghq,6,7
2021-12-25,2021-12-25,aglm,4,5
2021-12-25,2021-12-25,agop,8,9
2021-12-25,2021-12-25,AGPRIS,4,5
2021-12-25,2021-12-25,AGread,7,8
2021-12-25,2021-12-25,agRee,4,5
2021-12-25,2021-12-25,AgreementInterval,4,6
2021-12-25,2021-12-25,agricolae,135,215
2021-12-25,2021-12-25,agricolaeplotr,6,7
2021-12-25,2021-12-25,agridat,22,26
2021-12-25,2021-12-25,agrifeature,6,7
2021-12-25,2021-12-25,agriTutorial,8,10
2021-12-25,2021-12-25,agriwater,4,5
2021-12-25,2021-12-25,agrmt,10,11
2021-12-25,2021-12-25,agroclim,1,1
2021-12-25,2021-12-25,AgroR,5,6
2021-12-25,2021-12-25,AgroReg,5,9
2021-12-25,2021-12-25,agrostab,7,8
2021-12-25,2021-12-25,AGSDest,10,14
2021-12-25,2021-12-25,agsemisc,6,11
2021-12-25,2021-12-25,agtboost,5,6
2021-12-25,2021-12-25,ahaz,13,17
2021-12-25,2021-12-25,AHM,7,8
2021-12-25,2021-12-25,AHMbook,6,8
2021-12-25,2021-12-25,ahMLE,3,4
2021-12-25,2021-12-25,ahnr,5,6
2021-12-25,2021-12-25,AhoCorasickTrie,6,7
2021-12-25,2021-12-25,ahp,1,1
2021-12-25,2021-12-25,AHPhybrid,4,5
2021-12-25,2021-12-25,ahpsurvey,8,9
2021-12-25,2021-12-25,ahptopsis2n,5,7
2021-12-25,2021-12-25,aibd,3,4
2021-12-25,2021-12-25,AICcmodavg,99,138
2021-12-25,2021-12-25,AID,10,11
2021-12-25,2021-12-25,aidar,5,7
2021-12-25,2021-12-25,aif360,4,5
2021-12-25,2021-12-25,AIG,8,12
2021-12-25,2021-12-25,AIGIS,1,1
2021-12-25,2021-12-25,AIM,2,2
2021-12-25,2021-12-25,aimPlot,7,9
2021-12-25,2021-12-25,aimsir17,4,5
2021-12-25,2021-12-25,AIPW,6,7
2021-12-25,2021-12-25,aire.zmvm,4,5
2021-12-25,2021-12-25,airGR,8,10
2021-12-25,2021-12-25,airGRdatassim,7,9
2021-12-25,2021-12-25,airGRteaching,6,10
2021-12-25,2021-12-25,aiRly,3,4
2021-12-25,2021-12-25,airportr,7,8
2021-12-25,2021-12-25,airports,22,24
2021-12-25,2021-12-25,airqualityES,7,8
2021-12-25,2021-12-25,airr,8,9
2021-12-25,2021-12-25,AirSensor,4,5
2021-12-25,2021-12-25,airt,6,7
2021-12-25,2021-12-25,aiRthermo,5,6
2021-12-25,2021-12-25,AIS,2,2
2021-12-25,2021-12-25,ajv,8,11
2021-12-25,2021-12-25,akc,3,4
2021-12-25,2021-12-25,Ake,5,7
2021-12-25,2021-12-25,akiFlagger,3,4
2021-12-25,2021-12-25,akima,79,97
2021-12-25,2021-12-25,akmbiclust,6,7
2021-12-25,2021-12-25,akmeans,8,11
2021-12-25,2021-12-25,akmedoids,3,4
2021-12-25,2021-12-25,ALA4R,2,2
2021-12-25,2021-12-25,alabama,33,42
2021-12-25,2021-12-25,alakazam,10,11
2021-12-25,2021-12-25,ALassoSurvIC,4,6
2021-12-25,2021-12-25,albatross,4,5
2021-12-25,2021-12-25,albopictus,5,6
2021-12-25,2021-12-25,ald,10,14
2021-12-25,2021-12-25,ALDqr,11,13
2021-12-25,2021-12-25,aldvmm,4,5
2021-12-25,2021-12-25,ALEPlot,9,10
2021-12-25,2021-12-25,aLFQ,5,9
2021-12-25,2021-12-25,alfr,7,8
2021-12-25,2021-12-25,alfred,13,14
2021-12-25,2021-12-25,algaeClassify,4,5
2021-12-25,2021-12-25,AlgDesign,101,133
2021-12-25,2021-12-25,AlgebraicHaploPackage,7,9
