file_date,date,package,n_unique,n_total
2021-09-14,2021-09-14,A3,31,50
2021-09-14,2021-09-14,aaSEA,13,18
2021-09-14,2021-09-14,AATtools,9,12
2021-09-14,2021-09-14,ABACUS,12,17
2021-09-14,2021-09-14,abbyyR,18,31
2021-09-14,2021-09-14,abc,56,112
2021-09-14,2021-09-14,abc.data,46,83
2021-09-14,2021-09-14,ABC.RAP,9,18
2021-09-14,2021-09-14,abcADM,10,15
2021-09-14,2021-09-14,ABCanalysis,17,55
2021-09-14,2021-09-14,abcdeFBA,11,19
2021-09-14,2021-09-14,ABCoptim,13,31
2021-09-14,2021-09-14,ABCp2,10,19
2021-09-14,2021-09-14,abcrf,20,33
2021-09-14,2021-09-14,abcrlda,10,23
2021-09-14,2021-09-14,abctools,13,20
2021-09-14,2021-09-14,abd,74,119
2021-09-14,2021-09-14,abdiv,11,19
2021-09-14,2021-09-14,abe,10,40
2021-09-14,2021-09-14,abess,13,31
2021-09-14,2021-09-14,abf2,9,25
2021-09-14,2021-09-14,abglasso,10,21
2021-09-14,2021-09-14,ABHgenotypeR,10,18
2021-09-14,2021-09-14,abind,8652,13899
2021-09-14,2021-09-14,abjutils,23,31
2021-09-14,2021-09-14,abn,12,18
2021-09-14,2021-09-14,abnormality,9,16
2021-09-14,2021-09-14,abodOutlier,10,18
2021-09-14,2021-09-14,ABPS,12,19
2021-09-14,2021-09-14,AbsFilterGSEA,3,9
2021-09-14,2021-09-14,AbSim,3,7
2021-09-14,2021-09-14,abstr,6,19
2021-09-14,2021-09-14,abstractr,14,19
2021-09-14,2021-09-14,abtest,16,25
2021-09-14,2021-09-14,abundant,4,10
2021-09-14,2021-09-14,Ac3net,13,19
2021-09-14,2021-09-14,ACA,13,28
2021-09-14,2021-09-14,academictwitteR,21,42
2021-09-14,2021-09-14,acc,12,20
2021-09-14,2021-09-14,accelerometry,19,32
2021-09-14,2021-09-14,accelmissing,13,21
2021-09-14,2021-09-14,accept,12,24
2021-09-14,2021-09-14,AcceptanceSampling,14,27
2021-09-14,2021-09-14,ACCLMA,2,7
2021-09-14,2021-09-14,accrual,10,19
2021-09-14,2021-09-14,accrued,3,8
2021-09-14,2021-09-14,accSDA,11,19
2021-09-14,2021-09-14,accucor,8,13
2021-09-14,2021-09-14,ACD,10,27
2021-09-14,2021-09-14,ACDm,12,21
2021-09-14,2021-09-14,Ace,1,1
2021-09-14,2021-09-14,ace2fastq,12,17
2021-09-14,2021-09-14,acebayes,13,22
2021-09-14,2021-09-14,aceEditor,8,14
2021-09-14,2021-09-14,acepack,287,416
2021-09-14,2021-09-14,ACEsearch,7,12
2021-09-14,2021-09-14,ACEt,12,23
2021-09-14,2021-09-14,acfMPeriod,10,16
2021-09-14,2021-09-14,acid,15,53
2021-09-14,2021-09-14,acled.api,12,23
2021-09-14,2021-09-14,acm4r,2,7
2021-09-14,2021-09-14,ACMEeqtl,3,3
2021-09-14,2021-09-14,acmeR,6,14
2021-09-14,2021-09-14,ACNE,7,18
2021-09-14,2021-09-14,acnr,12,20
2021-09-14,2021-09-14,acopula,14,21
2021-09-14,2021-09-14,AcousticNDLCodeR,7,14
2021-09-14,2021-09-14,acp,12,22
2021-09-14,2021-09-14,aCRM,8,16
2021-09-14,2021-09-14,acroname,7,12
2021-09-14,2021-09-14,AcrossTic,8,16
2021-09-14,2021-09-14,acrt,7,15
2021-09-14,2021-09-14,acs,46,60
2021-09-14,2021-09-14,ACSNMineR,12,21
2021-09-14,2021-09-14,acss,16,26
2021-09-14,2021-09-14,acss.data,17,33
2021-09-14,2021-09-14,ACSWR,14,25
2021-09-14,2021-09-14,act,12,19
2021-09-14,2021-09-14,ACTCD,10,17
2021-09-14,2021-09-14,ActCR,5,10
2021-09-14,2021-09-14,actel,11,16
2021-09-14,2021-09-14,ActFrag,8,14
2021-09-14,2021-09-14,Actigraphy,3,7
2021-09-14,2021-09-14,activatr,3,5
2021-09-14,2021-09-14,ActiveDriver,10,19
2021-09-14,2021-09-14,ActiveDriverWGS,7,9
2021-09-14,2021-09-14,activegp,6,11
2021-09-14,2021-09-14,ActivePathways,5,9
2021-09-14,2021-09-14,activity,17,26
2021-09-14,2021-09-14,activityCounts,9,15
2021-09-14,2021-09-14,activityGCMM,8,16
2021-09-14,2021-09-14,ActivityIndex,7,14
2021-09-14,2021-09-14,activPAL,7,13
2021-09-14,2021-09-14,activpalProcessing,2,7
2021-09-14,2021-09-14,actogrammr,9,19
2021-09-14,2021-09-14,actuar,163,260
2021-09-14,2021-09-14,actuaryr,27,40
2021-09-14,2021-09-14,AcuityView,13,22
2021-09-14,2021-09-14,acumos,12,55
2021-09-14,2021-09-14,ada,339,423
2021-09-14,2021-09-14,adabag,150,208
2021-09-14,2021-09-14,ADaCGH,2,2
2021-09-14,2021-09-14,adagio,39,60
2021-09-14,2021-09-14,adamethods,24,32
2021-09-14,2021-09-14,AdapEnetClass,10,18
2021-09-14,2021-09-14,adapr,2,7
2021-09-14,2021-09-14,AdapSamp,10,17
2021-09-14,2021-09-14,adapt4pv,6,16
2021-09-14,2021-09-14,adaptalint,9,14
2021-09-14,2021-09-14,adaptDiag,4,12
2021-09-14,2021-09-14,AdaptFit,5,10
2021-09-14,2021-09-14,AdaptFitOS,11,18
2021-09-14,2021-09-14,AdaptGauss,23,47
2021-09-14,2021-09-14,adaptiveGPCA,16,29
2021-09-14,2021-09-14,AdaptiveSparsity,7,12
2021-09-14,2021-09-14,adaptivetau,18,115
2021-09-14,2021-09-14,adaptMCMC,29,39
2021-09-14,2021-09-14,adaptMT,11,17
2021-09-14,2021-09-14,ADAPTS,8,8
2021-09-14,2021-09-14,adaptsmoFMRI,10,18
2021-09-14,2021-09-14,adaptTest,13,24
2021-09-14,2021-09-14,AdaSampling,11,16
2021-09-14,2021-09-14,ADCT,10,21
2021-09-14,2021-09-14,add2ggplot,9,15
2021-09-14,2021-09-14,addhaz,12,20
2021-09-14,2021-09-14,addhazard,10,30
2021-09-14,2021-09-14,addinsJoaoMelo,8,11
2021-09-14,2021-09-14,addinslist,28,47
2021-09-14,2021-09-14,addinsOutline,7,12
2021-09-14,2021-09-14,additive,6,14
2021-09-14,2021-09-14,additiveDEA,8,16
2021-09-14,2021-09-14,additivityTests,71,115
2021-09-14,2021-09-14,addreg,9,18
2021-09-14,2021-09-14,addScales,8,10
2021-09-14,2021-09-14,ADDT,7,16
2021-09-14,2021-09-14,ade4,1224,2793
2021-09-14,2021-09-14,ade4TkGUI,70,92
2021-09-14,2021-09-14,adea,8,22
2021-09-14,2021-09-14,adeba,4,8
2021-09-14,2021-09-14,adegenet,260,495
2021-09-14,2021-09-14,adegraphics,115,140
2021-09-14,2021-09-14,adehabitatHR,90,118
2021-09-14,2021-09-14,adehabitatHS,25,35
2021-09-14,2021-09-14,adehabitatLT,131,168
2021-09-14,2021-09-14,adehabitatMA,151,197
2021-09-14,2021-09-14,adephylo,123,159
2021-09-14,2021-09-14,adepro,12,24
2021-09-14,2021-09-14,adept,10,19
2021-09-14,2021-09-14,adeptdata,7,14
2021-09-14,2021-09-14,AdequacyModel,12,30
2021-09-14,2021-09-14,adespatial,84,110
2021-09-14,2021-09-14,adfExplorer,17,41
2021-09-14,2021-09-14,ADGofTest,146,201
2021-09-14,2021-09-14,adheRenceRX,6,12
2021-09-14,2021-09-14,AdhereR,14,20
2021-09-14,2021-09-14,AdhereRViz,7,9
2021-09-14,2021-09-14,adhoc,11,20
2021-09-14,2021-09-14,adimpro,15,34
2021-09-14,2021-09-14,adiv,22,33
2021-09-14,2021-09-14,AdjBQR,7,15
2021-09-14,2021-09-14,adjclust,12,21
2021-09-14,2021-09-14,adjustedcranlogs,8,17
2021-09-14,2021-09-14,adklakedata,11,17
2021-09-14,2021-09-14,adlift,30,73
2021-09-14,2021-09-14,admisc,116,182
